americanair,amp,cancelled,customer,delayed,flight,flightled,flights,help,hold,hours,http,jetblue,just,plane,service,southwestair,time,united,usairways
0.0,0.0,0.0,0.0,0.0,0.4567976795841285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7748963696400015,0.0,0.0,0.0,0.43688842539634987,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493522455771401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604877784448122,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.5268371711839677,0.3058679688643213,0.0,0.5353279728738772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5850737920471526,0.0
0.0,0.0,0.3732020213863979,0.0,0.4418723294778929,0.5130791800852422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4070826523639664,0.0,0.0,0.0,0.4198830651060968,0.2453584651471598,0.0
0.0,0.0,0.0,0.0,0.0,0.4567976795841285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7748963696400015,0.0,0.0,0.0,0.43688842539634987,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.9638906652463756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26629830162976914,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8752722169982924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48363058851864826,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.45602760182023994,0.0,0.0,0.0,0.0,0.0,0.7757643565533026,0.0,0.0,0.0,0.0,0.0,0.0,0.4361519110121168,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716790048329369,0.0,0.0,0.0,0.0,0.0,0.0,0.4900772515976033,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564619621347785,0.0,0.0,0.0,0.0,0.5162101388158173,0.0
0.6111574330108746,0.0,0.0,0.0,0.0,0.5720079033158744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470772802993521,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.365247972025766,0.0,0.6392544377459188,0.0,0.0,0.0,0.0,0.0,0.5795834989761467,0.0,0.0,0.0,0.0,0.34932885719302004,0.0
0.4555871278206157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778042153742131,0.0,0.0,0.0,0.5406169158160508,0.0,0.4078185969196269,0.0
0.0,0.0,0.0,0.43332702346670915,0.0,0.26652171734695196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8223241678444917,0.0,0.0,0.254905527391577,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.23582668648524255,0.0,0.0,0.0,0.0,0.7703493098052191,0.0,0.0,0.3742149623637764,0.4000485365600238,0.0,0.0,0.0,0.2255483211271463,0.0
0.0,0.0,0.0,0.0,0.0,0.9021528564798804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4314165313768033,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629360936792055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053130695179705,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.45602760182023994,0.0,0.0,0.0,0.0,0.0,0.7757643565533026,0.0,0.0,0.0,0.0,0.0,0.0,0.4361519110121168,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633967934754351,0.5045254968941973,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.8619278882915561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070308820824023,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6412674620291864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7673174324506423,0.0
0.0,0.0,0.0,0.0,0.874263225031533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48545217411961716,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629360936792055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053130695179705,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710903397155768,0.0,0.0,0.0,0.49112281565225724,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633967934754351,0.5045254968941973,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.8619278882915561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070308820824023,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716790048329369,0.0,0.0,0.0,0.0,0.0,0.0,0.4900772515976033,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.4808150090084633,0.0,0.0,0.0,0.5781654521389855,0.5784613721258482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31610770003812766,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.667207220335269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330791671525974,0.0,0.0,0.39248604210832483,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564619621347785,0.0,0.0,0.0,0.0,0.5162101388158173,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716790048329369,0.0,0.0,0.0,0.0,0.0,0.0,0.4900772515976033,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633967934754351,0.5045254968941973,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.68834476923704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165155883847487,0.0,0.0,0.3822172261196676,0.0
0.0,0.0,0.0,0.0,0.6730534702761544,0.0,0.0,0.0,0.0,0.0,0.6382222063545763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3737264259657354,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4567976795841285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7748963696400015,0.0,0.0,0.0,0.43688842539634987,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9021528564798804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4314165313768033,0.0
0.0,0.4764131364181929,0.0,0.0,0.0,0.2752375580822442,0.0,0.0,0.0,0.0,0.0,0.46821614808557355,0.0,0.4367529984580015,0.4669038265270571,0.0,0.0,0.0,0.2632414934111809,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.5463026663608155,0.0,0.0,0.37552921483855184,0.6569123720837812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591619981750077,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.4088814496670068,0.0,0.0,0.0,0.0,0.4020268156275685,0.0,0.0,0.0,0.0,0.0,0.0,0.38796691601937705,0.0,0.0,0.721576102506851,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.364261064862581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179203384312079,0.0,0.0,0.0,0.6967699275788531,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.667207220335269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330791671525974,0.0,0.0,0.39248604210832483,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877523317467055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47953396887146,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564619621347785,0.0,0.0,0.0,0.0,0.5162101388158173,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558819248336535,0.0,0.0,0.5543238926364907,0.0,0.0,0.5348325411492693,0.3125291356391846,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710903397155768,0.0,0.0,0.0,0.49112281565225724,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710903397155768,0.0,0.0,0.0,0.49112281565225724,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877523317467055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47953396887146,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8752722169982924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48363058851864826,0.0
0.0,0.0,0.605347631981702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795961207882737,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581426995901451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513411245630769,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7973891634386558,0.0,0.0,0.3873501955378244,0.0,0.0,0.0,0.39953013577805846,0.2334652407802417,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.657554314311852,0.0,0.0,0.0,0.0,0.6465308399298954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38680769996138165,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877523317467055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47953396887146,0.0
0.0,0.0,0.5463026663608155,0.0,0.0,0.37552921483855184,0.6569123720837812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591619981750077,0.0
0.0,0.0,0.0,0.6516064633720716,0.0,0.0,0.0,0.0,0.0,0.0,0.6545863820061074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3833088642125245,0.0
0.0,0.0,0.0,0.0,0.0,0.46657821552365836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7636571463034567,0.4462426825152648,0.0
0.0,0.0,0.5486303102905508,0.0,0.0,0.7542584810448921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360692287694575,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877523317467055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47953396887146,0.0
0.0,0.8752722169982924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48363058851864826,0.0
0.0,0.6826701140781433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6258396263439162,0.0,0.0,0.0,0.0,0.37720853309839414,0.0
0.0,0.0,0.0,0.0,0.43664920030091403,0.7605215309815353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4149198588993033,0.24245821801097203,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633967934754351,0.5045254968941973,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.47496775906537647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7536892653316384,0.0,0.0,0.0,0.0,0.4542665728096994,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.5591121662706593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456874566426317,0.0,0.5305132405336515,0.0,0.0,0.32889890059030397,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564619621347785,0.0,0.0,0.0,0.0,0.5162101388158173,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716790048329369,0.0,0.0,0.0,0.0,0.0,0.0,0.4900772515976033,0.0
0.0,0.0,0.0,0.0,0.0,0.4567976795841285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7748963696400015,0.0,0.0,0.0,0.43688842539634987,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.6808775439015968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272704082512415,0.0,0.0,0.0,0.0,0.37807089962446216,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.667207220335269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330791671525974,0.0,0.0,0.39248604210832483,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633967934754351,0.5045254968941973,0.0
0.0,0.0,0.0,0.667207220335269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330791671525974,0.0,0.0,0.39248604210832483,0.0
0.0,0.0,0.0,0.5538693939726209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5255386392121235,0.0,0.5575684087466912,0.32581482882636503,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527319298497203,0.0,0.0,0.0,0.0,0.0,0.0,0.6540998762383996,0.3822229449674239,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581426995901451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513411245630769,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716790048329369,0.0,0.0,0.0,0.0,0.0,0.0,0.4900772515976033,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633967934754351,0.5045254968941973,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.667207220335269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330791671525974,0.0,0.0,0.39248604210832483,0.0
0.0,0.0,0.0,0.0,0.874263225031533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48545217411961716,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629360936792055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053130695179705,0.0
0.0,0.584445426654846,0.49119905616756654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6458692053986836,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716790048329369,0.0,0.0,0.0,0.0,0.0,0.0,0.4900772515976033,0.0
0.0,0.0,0.0,0.0,0.0,0.7226801716075402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911825877185394,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499165449216769,0.0,0.0,0.5269173243198587,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710903397155768,0.0,0.0,0.0,0.49112281565225724,0.0
0.7450885007972049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6669656107924707,0.0
